epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,265.811,0.25149,1.38251,0.95925,0.78221,0.29894,0.31224,0.30108,0.30314,1.97075,0.59842,0.000368992,0.000368992,0.000368992
2,554.147,0.14817,0.74677,0.89295,0.82393,0.30965,0.3402,0.33116,0.20127,1.53471,0.47361,0.000373359,0.000373359,0.000373359
